,speaker,listener,dialogue,dialogue_sentiment,avg_sentiment
199,CAPULET,PARIS,"And too soon marr’d are those so early made. The earth hath swallowed all my hopes but she, She is the hopeful lady of my earth: But woo her, gentle Paris, get her heart, My will to her consent is but a part; And she agree, within her scope of choice Lies my consent and fair according voice. This night I hold an old accustom’d feast, Whereto I have invited many a guest, Such as I love, and you among the store, One more, most welcome, makes my number more. At my poor house look to behold this night Earth-treading stars that make dark heaven light: Such comfort as do lusty young men feel When well apparell’d April on the heel Of limping winter treads, even such delight Among fresh female buds shall you this night Inherit at my house. Hear all, all see, And like her most whose merit most shall be: Which, on more view of many, mine, being one, May stand in number, though in reckoning none. Come, go with me. Go, sirrah, trudge about Through fair Verona; find those persons out Whose names are written there, [_gives a paper_] and to them say, My house and welcome on their pleasure stay.",0.9973,0.2894
200,CAPULET,SERVANT,"And too soon marr’d are those so early made. The earth hath swallowed all my hopes but she, She is the hopeful lady of my earth: But woo her, gentle Paris, get her heart, My will to her consent is but a part; And she agree, within her scope of choice Lies my consent and fair according voice. This night I hold an old accustom’d feast, Whereto I have invited many a guest, Such as I love, and you among the store, One more, most welcome, makes my number more. At my poor house look to behold this night Earth-treading stars that make dark heaven light: Such comfort as do lusty young men feel When well apparell’d April on the heel Of limping winter treads, even such delight Among fresh female buds shall you this night Inherit at my house. Hear all, all see, And like her most whose merit most shall be: Which, on more view of many, mine, being one, May stand in number, though in reckoning none. Come, go with me. Go, sirrah, trudge about Through fair Verona; find those persons out Whose names are written there, [_gives a paper_] and to them say, My house and welcome on their pleasure stay.",0.9973,0.9973
201,SERVANT,CAPULET,"Find them out whose names are written here! It is written that the shoemaker should meddle with his yard and the tailor with his last, the fisher with his pencil, and the painter with his nets; but I am sent to find those persons whose names are here writ, and can never find what names the writing person hath here writ. I must to the learned. In good time!",0.6634,0.6634
202,SERVANT,BENVOLIO,"Find them out whose names are written here! It is written that the shoemaker should meddle with his yard and the tailor with his last, the fisher with his pencil, and the painter with his nets; but I am sent to find those persons whose names are here writ, and can never find what names the writing person hath here writ. I must to the learned. In good time!",0.6634,0.79015
203,BENVOLIO,SERVANT,"Tut, man, one fire burns out another’s burning, One pain is lessen’d by another’s anguish; Turn giddy, and be holp by backward turning; One desperate grief cures with another’s languish: Take thou some new infection to thy eye, And the rank poison of the old will die.",-0.9723,-0.06605000000000005
204,BENVOLIO,ROMEO,"Tut, man, one fire burns out another’s burning, One pain is lessen’d by another’s anguish; Turn giddy, and be holp by backward turning; One desperate grief cures with another’s languish: Take thou some new infection to thy eye, And the rank poison of the old will die.",-0.9723,0.02226428571428571
205,ROMEO,BENVOLIO,Your plantain leaf is excellent for that.,0.5719,0.08792142857142858
206,ROMEO,BENVOLIO,Your plantain leaf is excellent for that.,0.5719,0.08792142857142858
207,BENVOLIO,ROMEO,"For what, I pray thee?",0.3182,0.02226428571428571
208,BENVOLIO,ROMEO,"For what, I pray thee?",0.3182,0.02226428571428571
209,ROMEO,BENVOLIO,For your broken shin.,-0.4767,0.08792142857142858
210,ROMEO,BENVOLIO,For your broken shin.,-0.4767,0.08792142857142858
211,BENVOLIO,ROMEO,"Why, Romeo, art thou mad?",-0.4939,0.02226428571428571
212,BENVOLIO,ROMEO,"Why, Romeo, art thou mad?",-0.4939,0.02226428571428571
213,ROMEO,BENVOLIO,"Not mad, but bound more than a madman is: Shut up in prison, kept without my food, Whipp’d and tormented and—God-den, good fellow.",0.0552,0.08792142857142858
214,ROMEO,SERVANT,"Not mad, but bound more than a madman is: Shut up in prison, kept without my food, Whipp’d and tormented and—God-den, good fellow.",0.0552,0.02639333333333334
215,SERVANT,ROMEO,"God gi’ go-den. I pray, sir, can you read?",0.5267,0.29500666666666664
216,SERVANT,ROMEO,"God gi’ go-den. I pray, sir, can you read?",0.5267,0.29500666666666664
217,ROMEO,SERVANT,"Ay, mine own fortune in my misery.",-0.5719,0.02639333333333334
218,ROMEO,SERVANT,"Ay, mine own fortune in my misery.",-0.5719,0.02639333333333334
219,SERVANT,ROMEO,"Perhaps you have learned it without book. But I pray, can you read anything you see?",0.4497,0.29500666666666664
220,SERVANT,ROMEO,"Perhaps you have learned it without book. But I pray, can you read anything you see?",0.4497,0.29500666666666664
221,ROMEO,SERVANT,"Ay, If I know the letters and the language.",0.0,0.02639333333333334
222,ROMEO,SERVANT,"Ay, If I know the letters and the language.",0.0,0.02639333333333334
223,SERVANT,ROMEO,"Ye say honestly, rest you merry!",0.7777,0.29500666666666664
224,SERVANT,ROMEO,"Ye say honestly, rest you merry!",0.7777,0.29500666666666664
225,ROMEO,SERVANT,"Stay, fellow; I can read.",0.0,0.02639333333333334
226,ROMEO,SERVANT,"Stay, fellow; I can read.",0.0,0.02639333333333334
227,SERVANT,ROMEO,Up.,0.0,0.29500666666666664
228,SERVANT,ROMEO,Up.,0.0,0.29500666666666664
229,ROMEO,SERVANT,Whither to supper?,0.0,0.02639333333333334
230,ROMEO,SERVANT,Whither to supper?,0.0,0.02639333333333334
231,SERVANT,ROMEO,To our house.,0.0,0.29500666666666664
232,SERVANT,ROMEO,To our house.,0.0,0.29500666666666664
233,ROMEO,SERVANT,Whose house?,0.0,0.02639333333333334
234,ROMEO,SERVANT,Whose house?,0.0,0.02639333333333334
235,SERVANT,ROMEO,My master’s.,0.0,0.29500666666666664
236,SERVANT,ROMEO,My master’s.,0.0,0.29500666666666664
237,ROMEO,SERVANT,Indeed I should have ask’d you that before.,0.0,0.02639333333333334
238,ROMEO,SERVANT,Indeed I should have ask’d you that before.,0.0,0.02639333333333334
239,SERVANT,ROMEO,"Now I’ll tell you without asking. My master is the great rich Capulet, and if you be not of the house of Montagues, I pray come and crush a cup of wine. Rest you merry.",0.9169,0.29500666666666664
240,SERVANT,BENVOLIO,"Now I’ll tell you without asking. My master is the great rich Capulet, and if you be not of the house of Montagues, I pray come and crush a cup of wine. Rest you merry.",0.9169,0.79015
241,BENVOLIO,SERVANT,"At this same ancient feast of Capulet’s Sups the fair Rosaline whom thou so lov’st; With all the admired beauties of Verona. Go thither and with unattainted eye, Compare her face with some that I shall show, And I will make thee think thy swan a crow.",0.8402,-0.06605000000000005
242,BENVOLIO,ROMEO,"At this same ancient feast of Capulet’s Sups the fair Rosaline whom thou so lov’st; With all the admired beauties of Verona. Go thither and with unattainted eye, Compare her face with some that I shall show, And I will make thee think thy swan a crow.",0.8402,0.02226428571428571
243,ROMEO,BENVOLIO,"When the devout religion of mine eye Maintains such falsehood, then turn tears to fire; And these who, often drown’d, could never die, Transparent heretics, be burnt for liars. One fairer than my love? The all-seeing sun Ne’er saw her match since first the world begun.",0.1645,0.08792142857142858
244,ROMEO,BENVOLIO,"When the devout religion of mine eye Maintains such falsehood, then turn tears to fire; And these who, often drown’d, could never die, Transparent heretics, be burnt for liars. One fairer than my love? The all-seeing sun Ne’er saw her match since first the world begun.",0.1645,0.08792142857142858
245,BENVOLIO,ROMEO,"Tut, you saw her fair, none else being by, Herself pois’d with herself in either eye: But in that crystal scales let there be weigh’d Your lady’s love against some other maid That I will show you shining at this feast, And she shall scant show well that now shows best.",0.9509,0.02226428571428571
246,BENVOLIO,ROMEO,"Tut, you saw her fair, none else being by, Herself pois’d with herself in either eye: But in that crystal scales let there be weigh’d Your lady’s love against some other maid That I will show you shining at this feast, And she shall scant show well that now shows best.",0.9509,0.02226428571428571
247,ROMEO,BENVOLIO,"I’ll go along, no such sight to be shown, But to rejoice in splendour of my own.",0.8201,0.08792142857142858
248,ROMEO,LADY CAPULET,"I’ll go along, no such sight to be shown, But to rejoice in splendour of my own.",0.8201,0.8201
249,LADY CAPULET,ROMEO,"Nurse, where’s my daughter? Call her forth to me.",0.0,0.0
250,LADY CAPULET,NURSE,"Nurse, where’s my daughter? Call her forth to me.",0.0,0.1683923076923077
251,NURSE,LADY CAPULET,"Now, by my maidenhead, at twelve year old, I bade her come. What, lamb! What ladybird! God forbid! Where’s this girl? What, Juliet!",-0.3331,0.01616538461538462
252,NURSE,JULIET,"Now, by my maidenhead, at twelve year old, I bade her come. What, lamb! What ladybird! God forbid! Where’s this girl? What, Juliet!",-0.3331,0.040475675675675685
253,JULIET,NURSE,"How now, who calls?",0.0,0.1255608108108108
254,JULIET,NURSE,"How now, who calls?",0.0,0.1255608108108108
255,NURSE,JULIET,Your mother.,0.0,0.040475675675675685
256,NURSE,JULIET,Your mother.,0.0,0.040475675675675685
257,JULIET,NURSE,"Madam, I am here. What is your will?",0.0,0.1255608108108108
258,JULIET,LADY CAPULET,"Madam, I am here. What is your will?",0.0,0.07399714285714286
259,LADY CAPULET,JULIET,"This is the matter. Nurse, give leave awhile, We must talk in secret. Nurse, come back again, I have remember’d me, thou’s hear our counsel. Thou knowest my daughter’s of a pretty age.",0.4767,0.04470571428571429
260,LADY CAPULET,NURSE,"This is the matter. Nurse, give leave awhile, We must talk in secret. Nurse, come back again, I have remember’d me, thou’s hear our counsel. Thou knowest my daughter’s of a pretty age.",0.4767,0.1683923076923077
261,NURSE,LADY CAPULET,"Faith, I can tell her age unto an hour.",0.4215,0.01616538461538462
262,NURSE,LADY CAPULET,"Faith, I can tell her age unto an hour.",0.4215,0.01616538461538462
263,LADY CAPULET,NURSE,She’s not fourteen.,0.0,0.1683923076923077
264,LADY CAPULET,NURSE,She’s not fourteen.,0.0,0.1683923076923077
265,NURSE,LADY CAPULET,"I’ll lay fourteen of my teeth, And yet, to my teen be it spoken, I have but four, She is not fourteen. How long is it now To Lammas-tide?",0.0,0.01616538461538462
266,NURSE,LADY CAPULET,"I’ll lay fourteen of my teeth, And yet, to my teen be it spoken, I have but four, She is not fourteen. How long is it now To Lammas-tide?",0.0,0.01616538461538462
267,LADY CAPULET,NURSE,A fortnight and odd days.,-0.3182,0.1683923076923077
268,LADY CAPULET,NURSE,A fortnight and odd days.,-0.3182,0.1683923076923077
269,NURSE,LADY CAPULET,"Even or odd, of all days in the year, Come Lammas Eve at night shall she be fourteen. Susan and she,—God rest all Christian souls!— Were of an age. Well, Susan is with God; She was too good for me. But as I said, On Lammas Eve at night shall she be fourteen; That shall she, marry; I remember it well. ’Tis since the earthquake now eleven years; And she was wean’d,—I never shall forget it—, Of all the days of the year, upon that day: For I had then laid wormwood to my dug, Sitting in the sun under the dovehouse wall; My lord and you were then at Mantua: Nay, I do bear a brain. But as I said, When it did taste the wormwood on the nipple Of my dug and felt it bitter, pretty fool, To see it tetchy, and fall out with the dug! Shake, quoth the dovehouse: ’twas no need, I trow, To bid me trudge. And since that time it is eleven years; For then she could stand alone; nay, by th’rood She could have run and waddled all about; For even the day before she broke her brow, And then my husband,—God be with his soul! A was a merry man,—took up the child: ‘Yea,’ quoth he, ‘dost thou fall upon thy face? Thou wilt fall backward when thou hast more wit; Wilt thou not, Jule?’ and, by my holidame, The pretty wretch left crying, and said ‘Ay’. To see now how a jest shall come about. I warrant, and I should live a thousand years, I never should forget it. ‘Wilt thou not, Jule?’ quoth he; And, pretty fool, it stinted, and said ‘Ay.’",0.3641,0.01616538461538462
270,NURSE,LADY CAPULET,"Even or odd, of all days in the year, Come Lammas Eve at night shall she be fourteen. Susan and she,—God rest all Christian souls!— Were of an age. Well, Susan is with God; She was too good for me. But as I said, On Lammas Eve at night shall she be fourteen; That shall she, marry; I remember it well. ’Tis since the earthquake now eleven years; And she was wean’d,—I never shall forget it—, Of all the days of the year, upon that day: For I had then laid wormwood to my dug, Sitting in the sun under the dovehouse wall; My lord and you were then at Mantua: Nay, I do bear a brain. But as I said, When it did taste the wormwood on the nipple Of my dug and felt it bitter, pretty fool, To see it tetchy, and fall out with the dug! Shake, quoth the dovehouse: ’twas no need, I trow, To bid me trudge. And since that time it is eleven years; For then she could stand alone; nay, by th’rood She could have run and waddled all about; For even the day before she broke her brow, And then my husband,—God be with his soul! A was a merry man,—took up the child: ‘Yea,’ quoth he, ‘dost thou fall upon thy face? Thou wilt fall backward when thou hast more wit; Wilt thou not, Jule?’ and, by my holidame, The pretty wretch left crying, and said ‘Ay’. To see now how a jest shall come about. I warrant, and I should live a thousand years, I never should forget it. ‘Wilt thou not, Jule?’ quoth he; And, pretty fool, it stinted, and said ‘Ay.’",0.3641,0.01616538461538462
271,LADY CAPULET,NURSE,Enough of this; I pray thee hold thy peace.,0.7003,0.1683923076923077
272,LADY CAPULET,NURSE,Enough of this; I pray thee hold thy peace.,0.7003,0.1683923076923077
273,NURSE,LADY CAPULET,"Yes, madam, yet I cannot choose but laugh, To think it should leave crying, and say ‘Ay’; And yet I warrant it had upon it brow A bump as big as a young cockerel’s stone; A perilous knock, and it cried bitterly. ‘Yea,’ quoth my husband, ‘fall’st upon thy face? Thou wilt fall backward when thou comest to age; Wilt thou not, Jule?’ it stinted, and said ‘Ay’.",-0.9455,0.01616538461538462
274,NURSE,JULIET,"Yes, madam, yet I cannot choose but laugh, To think it should leave crying, and say ‘Ay’; And yet I warrant it had upon it brow A bump as big as a young cockerel’s stone; A perilous knock, and it cried bitterly. ‘Yea,’ quoth my husband, ‘fall’st upon thy face? Thou wilt fall backward when thou comest to age; Wilt thou not, Jule?’ it stinted, and said ‘Ay’.",-0.9455,0.040475675675675685
